cluster,Student skills,Student badges,Student bonus,Student quizzes,Student posts,Next Skills,Next badges,Next bonus,Next quizzes
2,"['09604833Completethe3DGIFSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '09700111getfourpoints:50.0', '10405411getfourpoints:100.0', '10901611participate2times:100.0', '12000611getfourpoints:300.0', '10705611getfourpostsoffourpoints:150.0', '15204911respondtofirsttwoquestionnaires:50.0', '12701611participate6times:100.0', '03502011betherefor50%oflabs:50.0', '14207011readslidesfor50%oflectures:0.0', '04302011betherefor75%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '14507011readslidesfor75%oflectures:0.0']","['01500922AttendedQuiz:600.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:500.0', '04400922AttendedQuiz:525.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:550.0', '15000922AttendedQuiz:750.0']",[],"['Skill Tree14', 'Participation Forum4', 'Bugs Forum8', 'Questions2', 'Labs Forum6']",[],"['04001811betherefor75%oflectures:75.0', '07302011bethereforallofthelabs:50.0', '08203711createdownvideo,relevantedits:150.0', '01300811performtwotasks:100.0']","['15400922AttendedQuiz:300.0', '15700922AttendedQuiz:450.0']",[]
2,"['09905033CompletetheTextArtSkill:100.0', '09604833Completethe3DGIFSkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '12100611geteightpoints:300.0', '03502011betherefor50%oflabs:50.0', '14207011readslidesfor50%oflectures:0.0', '04302011betherefor75%oflabs:50.0']","['01500922AttendedQuiz:450.0', '02500922AttendedQuiz:600.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:450.0']",[],"['Skill Tree16', 'Participation Forum1', 'Labs Forum5']",[],"['14507011readslidesfor75%oflectures:0.0', '15204911respondtofirsttwoquestionnaires:50.0', '07302011bethereforallofthelabs:50.0', '02801811betherefor50%oflectures:75.0', '01300811performtwotasks:100.0', '08203711createdownvideo,relevantedits:150.0', '07803511handindocumentabouttherationalleofyourpresentation.:250.0']","['15400922AttendedQuiz:525.0', '15700922AttendedQuiz:0.0']",[]
1,['09604833Completethe3DGIFSkill:100.0'],"['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '10901611participate2times:100.0', '13803011topgradeinfourgradedclasses:0.0', '12100611geteightpoints:300.0', '02801811betherefor50%oflectures:75.0', '03502011betherefor50%oflabs:50.0', '04302011betherefor75%oflabs:50.0', '04001811betherefor75%oflectures:75.0', '13301611participate12times:100.0']","['01500922AttendedQuiz:188.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:350.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:525.0']",[],"['Skill Tree5', 'Labs Forum4']",[],"['14207011readslidesfor50%oflectures:0.0', '15204911respondtofirsttwoquestionnaires:50.0', '07302011bethereforallofthelabs:50.0', '14507011readslidesfor75%oflectures:0.0', '01300811performtwotasks:100.0', '08203711createdownvideo,relevantedits:150.0', '07803511handindocumentabouttherationalleofyourpresentation.:250.0']","['15400922AttendedQuiz:450.0', '15700922AttendedQuiz:412.0']",[]
3,"['09604833Completethe3DGIFSkill:100.0', '10805733CompletethereMIDISkill:100.0', '10205233CompletetheeBookSkill:100.0', '12906333CompletethePodcastSkill:400.0', '13006433CompletetheLoopingGIFSkill:400.0', '13706833CompletetheMovieBarcodesSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '10901611participate2times:100.0', '12100611geteightpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '13500611getfourteenpoints:300.0', '02801811betherefor50%oflectures:75.0', '11705811reachleveltwo:0.0', '14607211topgradeinfourquizzes:0.0', '04302011betherefor75%oflabs:50.0', '12701611participate6times:100.0', '10100411getfourpoints:200.0', '04001811betherefor75%oflectures:75.0', '14703011topgradeinsixgradedclasses:0.0', '12800411gettwelvepoints:200.0']","['01500922AttendedQuiz:300.0', '02500922AttendedQuiz:150.0', '03400922AttendedQuiz:600.0', '04400922AttendedQuiz:675.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:750.0', '15000922AttendedQuiz:750.0']",[],"['Skill Tree21', 'Participation Forum12', 'Labs Forum8', 'Social forum1']","['13106533CompletethereTrailerSkill:400.0', '14106933CompletetheFakeSpeechSkill:700.0']","['15204911respondtofirsttwoquestionnaires:50.0', '14005811reachlevelthree:0.0', '07001811bethereforallofthelectures:75.0', '07302011bethereforallofthelabs:50.0', '08203711createdownvideo,relevantedits:150.0', '01300811performtwotasks:100.0']","['15400922AttendedQuiz:450.0', '15700922AttendedQuiz:600.0']",[]
2,['10205233CompletetheeBookSkill:100.0'],"['09804911respondtofirstquestionnaire:50.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '14207011readslidesfor50%oflectures:0.0', '04302011betherefor75%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0']","['01500922AttendedQuiz:0.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:500.0', '04400922AttendedQuiz:675.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:600.0']",[],"['Skill Tree6', 'Labs Forum3']",['09604833Completethe3DGIFSkill:100.0'],"['14507011readslidesfor75%oflectures:0.0', '15204911respondtofirsttwoquestionnaires:50.0', '02801811betherefor50%oflectures:75.0', '07302011bethereforallofthelabs:50.0', '08203711createdownvideo,relevantedits:150.0']","['15400922AttendedQuiz:450.0', '15700922AttendedQuiz:150.0']",[]
3,"['09604833Completethe3DGIFSkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0', '09905033CompletetheTextArtSkill:100.0', '10205233CompletetheeBookSkill:100.0', '11805933CompletetheMoviePosterSkill:400.0', '13206633CompletetheLivingPageSkill:400.0', '14807333CompletetheIlluminatorSkill:700.0', '11906033CompletethePublicistSkill:400.0', '12906333CompletethePodcastSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '10705611getfourpostsoffourpoints:150.0', '10100411getfourpoints:200.0', '11300411geteightpoints:200.0', '11205611getsixpostsoffourpoints:150.0', '12100611geteightpoints:300.0', '09700111getfourpoints:50.0', '10505511maketwentyposts:0.0', '13803011topgradeinfourgradedclasses:0.0', '02801811betherefor50%oflectures:75.0', '14005811reachlevelthree:0.0', '03502011betherefor50%oflabs:50.0', '14607211topgradeinfourquizzes:0.0', '12701611participate6times:100.0', '04302011betherefor75%oflabs:50.0', '12505611gettwelvepostsoffourpoints:150.0', '04001811betherefor75%oflectures:75.0', '14703011topgradeinsixgradedclasses:0.0', '13301611participate12times:100.0']","['01500922AttendedQuiz:300.0', '02500922AttendedQuiz:600.0', '03400922AttendedQuiz:475.0', '04400922AttendedQuiz:600.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:750.0', '15000922AttendedQuiz:675.0']",[],"['Skill Tree35', 'Participation Forum14', 'Bugs Forum6', 'Labs Forum13']",['16407633CompletetheKinecticSkill:700.0'],"['14507011readslidesfor75%oflectures:0.0', '07302011bethereforallofthelabs:50.0', '07001811bethereforallofthelectures:75.0', '06802311alwaysbethereontime:50.0', '01300811performtwotasks:100.0', '08103711createdownvideo(singleshoot):150.0', '07803511handindocumentabouttherationalleofyourpresentation.:250.0']","['15400922AttendedQuiz:750.0', '15700922AttendedQuiz:450.0']",[]
1,[],"['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '13803011topgradeinfourgradedclasses:0.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0']",[],['00000000InitialBonus:500.0'],[],[],"['08203711createdownvideo,relevantedits:150.0']",[],[]
2,"['10305333CompletetheCourseLogoSkill:100.0', '09905033CompletetheTextArtSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '14207011readslidesfor50%oflectures:0.0', '03502011betherefor50%oflabs:50.0', '04302011betherefor75%oflabs:50.0', '02801811betherefor50%oflectures:75.0', '14507011readslidesfor75%oflectures:0.0']","['01500922AttendedQuiz:525.0', '02500922AttendedQuiz:300.0', '03400922AttendedQuiz:425.0', '04400922AttendedQuiz:750.0', '06300922AttendedQuiz:300.0', '07100922AttendedQuiz:450.0', '15000922AttendedQuiz:675.0']",[],"['Skill Tree5', 'Participation Forum10', 'Questions1', 'Labs Forum4', 'Social forum1']",[],"['15204911respondtofirsttwoquestionnaires:50.0', '07302011bethereforallofthelabs:50.0', '10901611participate2times:100.0', '04001811betherefor75%oflectures:75.0', '01300811performtwotasks:100.0', '08203711createdownvideo,relevantedits:150.0', '07803511handindocumentabouttherationalleofyourpresentation.:250.0']","['15400922AttendedQuiz:150.0', '15700922AttendedQuiz:600.0']",[]
2,"['10205233CompletetheeBookSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0', '09905033CompletetheTextArtSkill:100.0']","['00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '13500611getfourteenpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '03502011betherefor50%oflabs:50.0', '02801811betherefor50%oflectures:75.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0', '14507011readslidesfor75%oflectures:0.0']","['01500922AttendedQuiz:300.0', '03400922AttendedQuiz:350.0', '04400922AttendedQuiz:600.0', '06300922AttendedQuiz:300.0', '07100922AttendedQuiz:550.0', '15000922AttendedQuiz:600.0']",[],"['Skill Tree8', 'Participation Forum4', 'Labs Forum7']",[],"['15204911respondtofirsttwoquestionnaires:50.0', '04001811betherefor75%oflectures:75.0', '08203711createdownvideo,relevantedits:150.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:300.0', '15700922AttendedQuiz:150.0']",[]
2,['09604833Completethe3DGIFSkill:100.0'],"['00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '14207011readslidesfor50%oflectures:0.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0']","['01500922AttendedQuiz:150.0', '02500922AttendedQuiz:600.0', '03400922AttendedQuiz:500.0', '04400922AttendedQuiz:375.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:525.0', '15000922AttendedQuiz:600.0']",[],"['Skill Tree7', 'Participation Forum1', 'Labs Forum8']",['10205233CompletetheeBookSkill:100.0'],"['14507011readslidesfor75%oflectures:0.0', '02801811betherefor50%oflectures:75.0', '07302011bethereforallofthelabs:50.0', '08203711createdownvideo,relevantedits:150.0']","['15400922AttendedQuiz:450.0', '15700922AttendedQuiz:300.0']",[]
2,"['09905033CompletetheTextArtSkill:100.0', '09604833Completethe3DGIFSkill:100.0', '10805733CompletethereMIDISkill:100.0', '10305333CompletetheCourseLogoSkill:100.0', '10205233CompletetheeBookSkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '10705611getfourpostsoffourpoints:150.0', '12100611geteightpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '13500611getfourteenpoints:300.0', '11205611getsixpostsoffourpoints:150.0', '03502011betherefor50%oflabs:50.0', '14207011readslidesfor50%oflectures:0.0', '04302011betherefor75%oflabs:50.0', '14507011readslidesfor75%oflectures:0.0']","['01500922AttendedQuiz:150.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:600.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:500.0', '15000922AttendedQuiz:450.0']",[],"['Skill Tree14', 'Participation Forum8', 'Labs Forum9', 'Bugs Forum4']","['09504733CompletetheAlienInvasionSkill:100.0', '11805933CompletetheMoviePosterSkill:400.0', '13606733CompletetheCourseImageSkill:400.0']","['15204911respondtofirsttwoquestionnaires:50.0', '07302011bethereforallofthelabs:50.0', '02801811betherefor50%oflectures:75.0', '11705811reachleveltwo:0.0', '01300811performtwotasks:100.0', '08103711createdownvideo(singleshoot):150.0', '07803511handindocumentabouttherationalleofyourpresentation.:250.0']","['15400922AttendedQuiz:750.0', '15700922AttendedQuiz:300.0']",[]
1,[],"['00700511sugestanewsubjectforyourpresentation:350.0', '13803011topgradeinfourgradedclasses:0.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0']","['01500922AttendedQuiz:450.0', '02500922AttendedQuiz:300.0', '03400922AttendedQuiz:550.0', '04400922AttendedQuiz:600.0', '06300922AttendedQuiz:150.0', '07100922AttendedQuiz:450.0', '15000922AttendedQuiz:450.0']",[],[],"['10205233CompletetheeBookSkill:100.0', '09604833Completethe3DGIFSkill:100.0', '11906033CompletethePublicistSkill:400.0']","['08003711remixedvideo:150.0', '11705811reachleveltwo:0.0']","['15400922AttendedQuiz:450.0', '15700922AttendedQuiz:0.0']",[]
2,"['09604833Completethe3DGIFSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0', '09905033CompletetheTextArtSkill:100.0', '10205233CompletetheeBookSkill:100.0', '13606733CompletetheCourseImageSkill:400.0', '09504733CompletetheAlienInvasionSkill:100.0', '11906033CompletethePublicistSkill:400.0']","['00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '13500611getfourteenpoints:300.0', '02801811betherefor50%oflectures:75.0', '14207011readslidesfor50%oflectures:0.0', '04302011betherefor75%oflabs:50.0', '11705811reachleveltwo:0.0', '14703011topgradeinsixgradedclasses:0.0']","['01500922AttendedQuiz:450.0', '02500922AttendedQuiz:300.0', '03400922AttendedQuiz:500.0', '04400922AttendedQuiz:675.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:650.0', '15000922AttendedQuiz:750.0']",[],"['Skill Tree27', 'Participation Forum8', 'Bugs Forum2', 'Labs Forum8']","['13206633CompletetheLivingPageSkill:400.0', '11805933CompletetheMoviePosterSkill:400.0', '14807333CompletetheIlluminatorSkill:700.0']","['14507011readslidesfor75%oflectures:0.0', '15204911respondtofirsttwoquestionnaires:50.0', '04001811betherefor75%oflectures:75.0', '07302011bethereforallofthelabs:50.0', '08203711createdownvideo,relevantedits:150.0', '14005811reachlevelthree:0.0', '01300811performtwotasks:100.0']","['15400922AttendedQuiz:450.0', '15700922AttendedQuiz:450.0']",[]
2,"['10305333CompletetheCourseLogoSkill:100.0', '10205233CompletetheeBookSkill:100.0', '13606733CompletetheCourseImageSkill:400.0', '10005133CompletetheZombiesandMonstersSkill:100.0', '11906033CompletethePublicistSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '11705811reachleveltwo:0.0', '10705611getfourpostsoffourpoints:150.0', '03502011betherefor50%oflabs:50.0', '02801811betherefor50%oflectures:75.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0']","['01500922AttendedQuiz:300.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:300.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:700.0', '15000922AttendedQuiz:750.0']",[],"['Skill Tree17', 'Participation Forum1', 'Labs Forum7', 'Social forum1', 'Questions6']","['12906333CompletethePodcastSkill:400.0', '16407633CompletetheKinecticSkill:700.0', '09604833Completethe3DGIFSkill:100.0', '13706833CompletetheMovieBarcodesSkill:400.0']","['14207011readslidesfor50%oflectures:0.0', '14005811reachlevelthree:0.0', '07903611Havethehighestgradeinthelabs:80.0', '08203711createdownvideo,relevantedits:150.0', '01300811performtwotasks:100.0']","['15400922AttendedQuiz:450.0', '15700922AttendedQuiz:150.0']",[]
3,"['09604833Completethe3DGIFSkill:100.0', '10205233CompletetheeBookSkill:100.0', '09905033CompletetheTextArtSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0', '11805933CompletetheMoviePosterSkill:400.0', '11906033CompletethePublicistSkill:400.0', '12606233CompletetheReporterSkill:100.0', '13206633CompletetheLivingPageSkill:400.0', '13006433CompletetheLoopingGIFSkill:400.0', '14807333CompletetheIlluminatorSkill:700.0']","['00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '13500611getfourteenpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '14207011readslidesfor50%oflectures:0.0', '02801811betherefor50%oflectures:75.0', '03502011betherefor50%oflabs:50.0', '14005811reachlevelthree:0.0', '04001811betherefor75%oflectures:75.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0', '14507011readslidesfor75%oflectures:0.0']","['01500922AttendedQuiz:300.0', '02500922AttendedQuiz:300.0', '03400922AttendedQuiz:600.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:150.0']",[],"['Skill Tree25', 'Participation Forum5', 'Labs Forum12']",[],"['15204911respondtofirsttwoquestionnaires:50.0', '07001811bethereforallofthelectures:75.0', '07302011bethereforallofthelabs:50.0', '08203711createdownvideo,relevantedits:150.0', '01300811performtwotasks:100.0']","['15400922AttendedQuiz:300.0', '15700922AttendedQuiz:150.0']",[]
2,"['09905033CompletetheTextArtSkill:100.0', '10205233CompletetheeBookSkill:100.0', '09604833Completethe3DGIFSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0', '11805933CompletetheMoviePosterSkill:400.0']","['00700511sugestanewsubjectforyourpresentation:350.0', '09804911respondtofirstquestionnaire:50.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '13500611getfourteenpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '10100411getfourpoints:200.0', '02801811betherefor50%oflectures:75.0', '14207011readslidesfor50%oflectures:0.0', '03502011betherefor50%oflabs:50.0', '11300411geteightpoints:200.0', '10705611getfourpostsoffourpoints:150.0', '14607211topgradeinfourquizzes:0.0', '12800411gettwelvepoints:200.0', '14507011readslidesfor75%oflectures:0.0', '11705811reachleveltwo:0.0', '11205611getsixpostsoffourpoints:150.0']","['01500922AttendedQuiz:150.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:750.0', '04400922AttendedQuiz:375.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:750.0', '15000922AttendedQuiz:750.0']",[],"['Skill Tree15', 'Participation Forum15', 'Labs Forum8', 'Questions1', 'Bugs Forum2']","['13706833CompletetheMovieBarcodesSkill:400.0', '13006433CompletetheLoopingGIFSkill:400.0', '13606733CompletetheCourseImageSkill:400.0', '14807333CompletetheIlluminatorSkill:700.0', '11906033CompletethePublicistSkill:400.0', '13106533CompletethereTrailerSkill:400.0']","['15204911respondtofirsttwoquestionnaires:50.0', '04001811betherefor75%oflectures:75.0', '14005811reachlevelthree:0.0', '08203711createdownvideo,relevantedits:150.0', '07001811bethereforallofthelectures:75.0', '01300811performtwotasks:100.0', '12505611gettwelvepostsoffourpoints:150.0']","['15400922AttendedQuiz:600.0', '15700922AttendedQuiz:450.0']",[]
